parser_family,source_pdf,page_start,page_end,section,entry_number,entry_type,authors,year,title,publication_block,commentary,reviews,confidence,segment_warning,raw_text,raw_text_original
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,16,16,BIBLIOGRAPHY,92,edited_volume,"Holzberg, Niklas",2005,Die Appendix Vergiliana: Pseudepigraphen im literarischen Kontext,Classica Monacensia 30. Tübingen,,"C. Fry, MH 64 (2007) 243-4; R. Maltby, CR 57 (2007) 391-4. 93. München. Reviews: D. Ghira, Maia 60 (2008) 158-9; W. Kotier, AAHG 60 (2007) 41-5; S. Papaioannou, CR 57 (2007) 560-1; A. Smith, CJ 103 (2007-2008) 461-4; P. Tordeur, AC 76 (2007) 329",1.0,,"Holzberg, Niklas, ed. 2005. Die Appendix Vergiliana: Pseudepigraphen im literarischen Kontext. Classica Monacensia 30. Tübingen. Reviews: C. Fry, MH 64 (2007) 243-4; R. Maltby, CR 57 (2007) 391-4. 93. München. Reviews: D. Ghira, Maia 60 (2008) 158-9; W. Kotier, AAHG 60 (2007) 41-5; S. Papaioannou, CR 57 (2007) 560-1; A. Smith, CJ 103 (2007-2008) 461-4; P. Tordeur, AC 76 (2007) 329.","Holzberg, Niklas, ed. 2005. Die Appendix Vergiliana:
Pseudepigraphen im literarischen Kontext. Classica
Monacensia 30. Tübingen.
Reviews: C. Fry, MH 64 (2007) 243-4; R. Maltby, CR 57 (2007)
391-4.
93.
München.
Reviews: D. Ghira, Maia 60 (2008) 158-9; W. Kotier, AAHG 60
(2007) 41-5; S. Papaioannou, CR 57 (2007) 560-1; A. Smith, CJ
103 (2007-2008) 461-4; P. Tordeur, AC 76 (2007) 329."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,16,16,BIBLIOGRAPHY,94,monograph,"Horsfall, Nicholas",2003,"2003. Virgil, Aeneid 11: A Commentary. Mnemosyne",Supplementum 244. Leiden,,"P. Dräger, AAHG 60 (2007) 179-86",1.0,,"Horsfall, Nicholas. 2003. Virgil, Aeneid 11: A Commentary. Mnemosyne. Supplementum 244. Leiden. Review: P. Dräger, AAHG 60 (2007) 179-86.","Horsfall, Nicholas. 2003. Virgil, Aeneid 11: A Commentary.
Mnemosyne. Supplementum 244. Leiden.
Review: P. Dräger, AAHG 60 (2007) 179-86."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,16,16,BIBLIOGRAPHY,95,journal_article,,,- Mnemosyne,Supplementum 273. Leid,,"S. Condorelli, BStudLat 38 (20 AAHG 60 (2007) 173-9; J. F. Gaertner, Geymonat, ExClass 1 1 (2007) 333-6; P. Ha (2006) 65-67; P. Hardie, BMCR 2007.08. 40 (2006) 219-22; A. Smith, ECJ2A (20 96. Note."" SCI 26: 67-71. 97. Mnemosyne. Supplementum 299. Le",0.45,,"- Mnemosyne. Supplementum 273. Leid Reviews: S. Condorelli, BStudLat 38 (20 AAHG 60 (2007) 173-9; J. F. Gaertner, Geymonat, ExClass 1 1 (2007) 333-6; P. Ha (2006) 65-67; P. Hardie, BMCR 2007.08. 40 (2006) 219-22; A. Smith, ECJ2A (20 96. Note."" SCI 26: 67-71. 97. Mnemosyne. Supplementum 299. Le","-
Mnemosyne. Supplementum 273. Leid
Reviews: S. Condorelli, BStudLat 38 (20
AAHG 60 (2007) 173-9; J. F. Gaertner,
Geymonat, ExClass 1 1 (2007) 333-6; P. Ha
(2006) 65-67; P. Hardie, BMCR 2007.08.
40 (2006) 219-22; A. Smith, ECJ2A (20
96.
Note."" SCI 26: 67-71.
97.
Mnemosyne. Supplementum 299. Le"
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,16,16,BIBLIOGRAPHY,98,journal_article,"Houghton, L. B. T. 2008",,Virgil His Medieval Antecedents,PVS 26: 89-104,,,0.75,,"Houghton, L. B. T. 2008. ""Virgil His Medieval Antecedents."" PVS 26: 89-104.","Houghton, L. B. T. 2008. ""Virgil
His Medieval Antecedents."" PVS 26: 89-104."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,16,16,BIBLIOGRAPHY,99,journal_article,"Hübner, Wolfgang. 2007",,Eine Vergil-Interpretation Augustins bei Petrarca,WS 120: 247-56,,,0.75,,"Hübner, Wolfgang. 2007. ""Eine Vergil-Interpretation Augustins bei Petrarca."" WS 120: 247-56.","Hübner, Wolfgang. 2007. ""Eine Vergil-Interpretation
Augustins bei Petrarca."" WS 120: 247-56."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,16,17,BIBLIOGRAPHY,100,journal_article,"Hulls, Jean-Michel. 2006",,What's in a Name? Repetition of Annual Bibliography Names in Statius' Thebaid,BICS 49: 131-44,,,0.75,,"Hulls, Jean-Michel. 2006. ""What's in a Name? Repetition of Annual Bibliography Names in Statius' Thebaid ."" BICS 49: 131-44.","Hulls, Jean-Michel. 2006. ""What's in a Name? Repetition of
Annual Bibliography
Names in Statius' Thebaid ."" BICS 49: 131-44."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,17,17,BIBLIOGRAPHY,101,monograph,"Hunter, Richard",2006,2006. The Shadow of Callimachus : Studies in the Reception of Hellenistic Poetry at Rome. Roman Literature in Its Context,Cambridge,,"J. J. Clauss, BMCR 2007.07.51; A. Köhnken, Gymnasium 115 (2008) 285-7",0.85,publication_tail_inferred,"Hunter, Richard. 2006. The Shadow of Callimachus : Studies in the Reception of Hellenistic Poetry at Rome. Roman Literature in Its Context. Cambridge. Reviews: J. J. Clauss, BMCR 2007.07.51; A. Köhnken, Gymnasium 115 (2008) 285-7.","Hunter, Richard. 2006. The Shadow of Callimachus : Studies
in the Reception of Hellenistic Poetry at Rome. Roman
Literature in Its Context. Cambridge.
Reviews: J. J. Clauss, BMCR 2007.07.51; A. Köhnken,
Gymnasium 115 (2008) 285-7."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,17,17,BIBLIOGRAPHY,102,edited_volume,"Iacono, Antonietta",2005,Uno studente alla scuola del Fontano a,"Napoli: le 'Recollecte' del Ms. 1368 (T. 5.5) della Biblioteca Angelica di Roma. Nova itinera humanitatis latinae 4. Napoli. Critical edition, with introduction and commentary, of the Recollecte of Giovanni Pontano (1426-1503), including remarks on Aeneid 6.1-326 and Georgics 4.1 17-351",,"M. Rinaldi, BStudLat 36 (2006) 682-6",0.85,publication_tail_city_fallback,"Iacono, Antonietta, ed. 2005. Uno studente alla scuola del Fontano a Napoli: le 'Recollecte' del Ms. 1368 (T. 5.5) della Biblioteca Angelica di Roma. Nova itinera humanitatis latinae 4. Napoli. Critical edition, with introduction and commentary, of the Recollecte of Giovanni Pontano (1426-1503), including remarks on Aeneid 6.1-326 and Georgics 4.1 17-351. Review: M. Rinaldi, BStudLat 36 (2006) 682-6.","Iacono, Antonietta, ed. 2005. Uno studente alla scuola del
Fontano a Napoli: le 'Recollecte' del Ms. 1368 (T. 5.5) della
Biblioteca Angelica di Roma. Nova itinera humanitatis
latinae 4. Napoli.
Critical edition, with introduction and commentary, of the
Recollecte of Giovanni Pontano (1426-1503), including remarks on
Aeneid 6.1-326 and Georgics 4.1 17-351. Review: M. Rinaldi,
BStudLat 36 (2006) 682-6."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,17,17,BIBLIOGRAPHY,103,translation,"lodice, Maria Grazia",,and trans.; pref: by Luca Canali. 2002. Appendix Vergiliana,Classici greci e latini 137. Milano,,"F. Condello, Eikasmos 18 (2007) 479-84; M. E. Consoli, Vichiana 4a ser. 9 (2007) 131-7",0.75,,"lodice, Maria Grazia, ed. and trans.; pref: by Luca Canali. 2002. Appendix Vergiliana. Classici greci e latini 137. Milano. Reviews: F. Condello, Eikasmos 18 (2007) 479-84; M. E. Consoli, Vichiana 4a ser. 9 (2007) 131-7.","lodice, Maria Grazia, ed. and trans.; pref: by Luca Canali.
2002. Appendix Vergiliana. Classici greci e latini 137.
Milano.
Reviews: F. Condello, Eikasmos 18 (2007) 479-84; M. E. Consoli,
Vichiana 4a ser. 9 (2007) 131-7."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,17,17,BIBLIOGRAPHY,104,edited_volume,"James, Alan W. 2007",,Quintus of Smyrna and Virgil: A Matter of Prejudice,"In Manuel Baumbach and Silvio Bär, eds. Quintus Smyrnaeus: Transforming Homer in Second Sophistic Epic, 145-57. Berlin",,,0.75,,"James, Alan W. 2007. ""Quintus of Smyrna and Virgil: A Matter of Prejudice."" In Manuel Baumbach and Silvio Bär, eds. Quintus Smyrnaeus: Transforming Homer in Second Sophistic Epic, 145-57. Berlin.","James, Alan W. 2007. ""Quintus of Smyrna and Virgil: A
Matter of Prejudice."" In Manuel Baumbach and Silvio Bär,
eds. Quintus Smyrnaeus: Transforming Homer in Second
Sophistic Epic, 145-57. Berlin."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,17,17,BIBLIOGRAPHY,105,journal_article,"Jenkyns, Richard. 2008a",,Dryden's Translation of the Eclogues in a Comparative Light,PVS 26: 76-88. 106,,,0.75,,"Jenkyns, Richard. 2008a. ""Dryden's Translation of the Eclogues in a Comparative Light."" PVS 26: 76-88. 106.","Jenkyns, Richard. 2008a. ""Dryden's Translation of the
Eclogues in a Comparative Light."" PVS 26: 76-88.
106."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,17,17,BIBLIOGRAPHY,107,journal_article,"Johnson, Kimberly. 2008",,Wars an Georgics 1.461-514,Arion 15: 101-2 A translation of this passage,,,0.75,,"Johnson, Kimberly. 2008. ""Wars an Georgics 1.461-514."" Arion 15: 101-2 A translation of this passage.","Johnson, Kimberly. 2008. ""Wars an
Georgics 1.461-514."" Arion 15: 101-2
A translation of this passage."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,17,17,BIBLIOGRAPHY,108,journal_article,"Johnston, Patricia A. 2007",,Alexa cunctis altior ibat (Aen. 8.162-3),Ver,,,0.75,,"Johnston, Patricia A. 2007. ""Alexa cunctis altior ibat (Aen. 8.162-3)."" Ver","Johnston, Patricia A. 2007. ""Alexa
cunctis altior ibat (Aen. 8.162-3)."" Ver"
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,17,17,BIBLIOGRAPHY,109,journal_article,"Jones, Howard. 2007",,Alexander 2007,Vergilius 53: 10-16,,,0.75,,"Jones, Howard. 2007. ""Alexander 2007."" Vergilius 53: 10-16.","Jones, Howard. 2007. ""Alexander
2007."" Vergilius 53: 10-16."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,17,18,BIBLIOGRAPHY,110,monograph,"Kallendorf, Craig",2005,"2005. Elogio de Annual Bibliography retórica epideíctica en el temprano Renacimiento italiano. Trans, by Susana Cella. Santiago. Original edition (1989): In praise of Aeneas: Virgil and Epideictic Rhetoric in the Early Italian Renaissance",Hanover,,"E. Ariza Trinidad, CFC(L) 27.1 (2007) 195-7; J. Pascual Barea, NU 9 (2007) 368-71. 111. of the Aeneid in Early Modern Cultur Reviews: W. S. Blanchard, RenQ 61 (20 BMCR 2008.04.02",0.85,publication_tail_inferred,"Kallendorf, Craig. 2005. Elogio de Annual Bibliography retórica epideíctica en el temprano Renacimiento italiano. Trans, by Susana Cella. Santiago. Original edition (1989): In praise of Aeneas: Virgil and Epideictic Rhetoric in the Early Italian Renaissance. Hanover. Reviews: E. Ariza Trinidad, CFC(L) 27.1 (2007) 195-7; J. Pascual Barea, NU 9 (2007) 368-71. 111. of the Aeneid in Early Modern Cultur Reviews: W. S. Blanchard, RenQ 61 (20 BMCR 2008.04.02.","Kallendorf, Craig. 2005. Elogio de
Annual Bibliography
retórica epideíctica en el temprano Renacimiento italiano.
Trans, by Susana Cella. Santiago. Original edition (1989): In
praise of Aeneas: Virgil and Epideictic Rhetoric in the Early
Italian Renaissance. Hanover.
Reviews: E. Ariza Trinidad, CFC(L) 27.1 (2007) 195-7; J. Pascual
Barea, NU 9 (2007) 368-71.
111.
of the Aeneid in Early Modern Cultur
Reviews: W. S. Blanchard, RenQ 61 (20
BMCR 2008.04.02."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,18,18,BIBLIOGRAPHY,112,journal_article,"Kraggerud, Egil. 2008",,Transpositions in the Bucolics? (On Eel. 7.53-60),PVS 26: 105-10,,,0.75,,"Kraggerud, Egil. 2008. ""Transpositions in the Bucolics? (On Eel. 7.53-60)."" PVS 26: 105-10.","Kraggerud, Egil. 2008. ""Transpositions in the Bucolics? (On
Eel. 7.53-60)."" PVS 26: 105-10."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,18,18,BIBLIOGRAPHY,113,journal_article,"Kutzko, David. 2008",,"All the World's a Page: Imitation of Metatheater in Theocritus 15, Herodas 1 and Virgil Eclogues 3",CJ 103: 141-61,,,0.75,,"Kutzko, David. 2008. ""All the World's a Page: Imitation of Metatheater in Theocritus 15, Herodas 1 and Virgil Eclogues 3."" CJ 103: 141-61.","Kutzko, David. 2008. ""All the World's a Page: Imitation of
Metatheater in Theocritus 15, Herodas 1 and Virgil Eclogues
3."" CJ 103: 141-61."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,18,18,BIBLIOGRAPHY,114,monograph,"La Penna, Antonio",2005,L 'impossibile giustificazione della storia: un 'interpretazione di Virgilio. Collezione storica,Roma,,"V. Cristobal, Emerita 75 (2007) 359-65; L. Rumpf, GGA 258 (2006) 175-81",0.85,publication_tail_inferred,"La Penna, Antonio. 2005. L 'impossibile giustificazione della storia: un 'interpretazione di Virgilio. Collezione storica. Roma. Reviews: V. Cristobal, Emerita 75 (2007) 359-65; L. Rumpf, GGA 258 (2006) 175-81.","La Penna, Antonio. 2005. L 'impossibile giustificazione della
storia: un 'interpretazione di Virgilio. Collezione storica.
Roma.
Reviews: V. Cristobal, Emerita 75 (2007) 359-65; L. Rumpf, GGA
258 (2006) 175-81."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,18,18,BIBLIOGRAPHY,115,monograph,"Labellarte, Rocco",2007,2007. Canto secondo dell ' Eneide di Virgilio,Bibliotechina di Tersite 23. Bari,,,1.0,,"Labellarte, Rocco. 2007. Canto secondo dell ' Eneide di Virgilio. Bibliotechina di Tersite 23. Bari.","Labellarte, Rocco. 2007. Canto secondo dell ' Eneide di
Virgilio. Bibliotechina di Tersite 23. Bari."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,18,18,BIBLIOGRAPHY,116,journal_article,"Lada-Richards, Ismene",2006,"2006. '""Cum femina primum': Venus, Vulcan, and the Politics of Male mollitia in Aeneid 8."" Helios 33: 27-72",,,,0.9,,"Lada-Richards, Ismene. 2006. '""Cum femina primum': Venus, Vulcan, and the Politics of Male mollitia in Aeneid 8."" Helios 33: 27-72.","Lada-Richards, Ismene. 2006. '""Cum femina primum':
Venus, Vulcan, and the Politics of Male mollitia in Aeneid
8."" Helios 33: 27-72."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,18,18,BIBLIOGRAPHY,117,monograph,"Laird, Andrew",2006,2006. The Epic of America: An Introduction to Rafael Landivar and the Rusticatio Mexicana,"London. Essays on, and an edition and translation of, the Rusticatio Mexicana, a Latin didactic epic modelled on Vergil's Georgics and written by the Guatemalan-born Spaniard Rafael Landivar (1731- 1793)",,"E. Buckley, JRS 97 (2007) 329-31",0.85,publication_tail_city_fallback,"Laird, Andrew. 2006. The Epic of America: An Introduction to Rafael Landivar and the Rusticatio Mexicana. London. Essays on, and an edition and translation of, the Rusticatio Mexicana, a Latin didactic epic modelled on Vergil's Georgics and written by the Guatemalan-born Spaniard Rafael Landivar (1731- 1793). Review: E. Buckley, JRS 97 (2007) 329-31.","Laird, Andrew. 2006. The Epic of America: An Introduction
to Rafael Landivar and the Rusticatio Mexicana. London.
Essays on, and an edition and translation of, the Rusticatio
Mexicana, a Latin didactic epic modelled on Vergil's Georgics and
written by the Guatemalan-born Spaniard Rafael Landivar (1731-
1793). Review: E. Buckley, JRS 97 (2007) 329-31."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,18,18,BIBLIOGRAPHY,118,unknown,"Le Guin, Ursula K",2008,Lavinia. Orlando. A novel focusing on Lavinia,,,,0.9,,"Le Guin, Ursula K. 2008. Lavinia. Orlando. A novel focusing on Lavinia.","Le Guin, Ursula K. 2008. Lavinia. Orlando.
A novel focusing on Lavinia."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,18,19,BIBLIOGRAPHY,119,translation,"Lombardo, Stanly",2005,Aeneid. Introduction by W. R. Johnson. Indianapolis,Annual Bibliography,,"K. K. Lake, BMCR 2007.12.07",0.85,publication_tail_inferred,"Lombardo, Stanly, trans. 2005. Aeneid. Introduction by W. R. Johnson. Indianapolis. Annual Bibliography Review: K. K. Lake, BMCR 2007.12.07.","Lombardo, Stanly, trans. 2005. Aeneid. Introduction by
W. R. Johnson. Indianapolis.
Annual Bibliography
Review: K. K. Lake, BMCR 2007.12.07."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,19,19,BIBLIOGRAPHY,120,journal_article,"Lowe, Dunstan M. 2008",,Personification Allegory in the Aeneid and Ovid's Metamorphoses,Mnemosyne 61 : 414- 35,,,0.75,,"Lowe, Dunstan M. 2008. ""Personification Allegory in the Aeneid and Ovid's Metamorphoses ."" Mnemosyne 61 : 414- 35.","Lowe, Dunstan M. 2008. ""Personification Allegory in the
Aeneid and Ovid's Metamorphoses ."" Mnemosyne 61 : 414-
35."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,19,19,BIBLIOGRAPHY,121,journal_article,"Luceri, A",2005,"'""Elabora, mi Aide, elabora': Parrasio e la Editio Aldina dell' Appendix Vergiliana (1517): un inedito 'ex lani Parrhasii testamento'."" Aion(filol) 27: 77-102. The emendations of Aulo Gianno Parrasio (1470-1522) had an important influence on Aldo Manuzio's edition of the Appendix Vergiliana published posthumously in 1517",,,,0.9,,"Luceri, A. 2005. '""Elabora, mi Aide, elabora': Parrasio e la Editio Aldina dell' Appendix Vergiliana (1517): un inedito 'ex lani Parrhasii testamento'."" Aion(filol) 27: 77-102. The emendations of Aulo Gianno Parrasio (1470-1522) had an important influence on Aldo Manuzio's edition of the Appendix Vergiliana published posthumously in 1517.","Luceri, A. 2005. '""Elabora, mi Aide, elabora': Parrasio e la
Editio Aldina dell' Appendix Vergiliana (1517): un inedito
'ex lani Parrhasii testamento'."" Aion(filol) 27: 77-102.
The emendations of Aulo Gianno Parrasio (1470-1522) had an
important influence on Aldo Manuzio's edition of the Appendix
Vergiliana published posthumously in 1517."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,19,19,BIBLIOGRAPHY,122,journal_article,"Luppe, Wolfgang. 2008",,Textvorschläge zur PseudoVergilianischen Ciris,Philologus 152: 161-5,,,0.75,,"Luppe, Wolfgang. 2008. ""Textvorschläge zur PseudoVergilianischen Ciris."" Philologus 152: 161-5.","Luppe, Wolfgang. 2008. ""Textvorschläge zur Pseudo-
Vergilianischen Ciris."" Philologus 152: 161-5."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,19,19,BIBLIOGRAPHY,123,edited_volume,"Maclennan, Keith",2007,"Virgil: Aeneid IV, Edited with Introduction, Notes, and Commentary",London,,"L. Fratantuono, BMCR 2008.07.53",0.85,publication_tail_inferred,"Maclennan, Keith, ed. 2007. Virgil: Aeneid IV, Edited with Introduction, Notes, and Commentary. London. Review: L. Fratantuono, BMCR 2008.07.53.","Maclennan, Keith, ed. 2007. Virgil: Aeneid IV, Edited with
Introduction, Notes, and Commentary. London.
Review: L. Fratantuono, BMCR 2008.07.53."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,19,19,BIBLIOGRAPHY,124,journal_article,"Mader, Gottfried. 2008",,Poetic Reflections in Vergil's Third Eclogue : Two Neglected Aspects,NECJ 35: 185-91,,,0.75,,"Mader, Gottfried. 2008. ""Poetic Reflections in Vergil's Third Eclogue : Two Neglected Aspects."" NECJ 35: 185-91.","Mader, Gottfried. 2008. ""Poetic Reflections in Vergil's
Third Eclogue : Two Neglected Aspects."" NECJ 35: 185-91."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,19,19,BIBLIOGRAPHY,125,journal_article,"Mair, John. 2008",,Some Glimpses of Virgil in Late Antiquity,PVS 26: 32-40,,,0.75,,"Mair, John. 2008. ""Some Glimpses of Virgil in Late Antiquity."" PVS 26: 32-40.","Mair, John. 2008. ""Some Glimpses of Virgil in Late
Antiquity."" PVS 26: 32-40."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,19,19,BIBLIOGRAPHY,126,journal_article,"Mantelli, Francesco. 2008",,Interpretazioni Virgiliane a confronto: Cesellio Vindice e Sulpicio Apollinare in Gellio II 16 (a proposito di Aen. VI 760-766),Maia 60: 80-6,,,0.75,,"Mantelli, Francesco. 2008. ""Interpretazioni Virgiliane a confronto: Cesellio Vindice e Sulpicio Apollinare in Gellio II 16 (a proposito di Aen. VI 760-766)."" Maia 60: 80-6.","Mantelli, Francesco. 2008. ""Interpretazioni Virgiliane a
confronto: Cesellio Vindice e Sulpicio Apollinare in Gellio
II 16 (a proposito di Aen. VI 760-766)."" Maia 60: 80-6."
enumerated_robust_segments_tailclassifier_entryfix3,54 (2008) - Werner.pdf,19,19,BIBLIOGRAPHY,127,journal_article,"Marinčič, Marko. 2007",,Back to Alexandria: The Bees of Demeter in Vergil's Georgics,Vergilius 53: 17-51,,,0.75,,"Marinčič, Marko. 2007. ""Back to Alexandria: The Bees of Demeter in Vergil's Georgics."" Vergilius 53: 17-51.","Marinčič, Marko. 2007. ""Back to Alexandria: The Bees of
Demeter in Vergil's Georgics."" Vergilius 53: 17-51."
